Curvature,slap,ApproxSLap,GripFactor
-4.26E-07,721.1113255,721,0.950
-4.82E-07,722.1114799,722,0.950
1.32E-07,723.1116343,723,0.950
7.45E-07,724.1117887,724,0.950
4.09E-07,725.1119431,725,0.950
-5.01E-07,726.1120975,726,0.950
-2.92E-07,727.1122519,727,0.950
-1.06E-07,728.1124063,728,0.950
5.10E-08,729.1125607,729,0.950
2.08E-07,730.1127151,730,0.950
2.42E-07,731.1128695,731,0.950
-2.47E-07,732.113024,732,0.950
-2.67E-07,733.1131784,733,0.950
5.30E-08,734.1133328,734,0.950
-1.64E-07,735.1134872,735,0.950
-4.41E-07,736.1136416,736,0.950
-7.17E-07,737.113796,737,0.950
-1.49079E-06,738.1139504,738,0.950
-2.72896E-06,739.1141048,739,0.950
-2.38326E-06,740.1142592,740,0.950
-3.27383E-06,741.1144136,741,0.950
-1.99339E-05,742.114568,742,0.950
-3.6594E-05,743.1147224,743,0.950
-5.3254E-05,744.1148768,744,0.950
-7.92705E-05,745.1150312,745,0.950
-0.000112394,746.1151856,746,0.950
-0.000170276,747.11534,747,0.950
-0.000233566,748.1154944,748,0.950
-0.000314343,749.1156488,749,0.950
-0.00039512,750.1158032,750,0.950
-0.000475896,751.1159576,751,0.950
-0.000559704,752.116112,752,0.950
-0.000649201,753.1162664,753,0.950
-0.000737758,754.1164208,754,0.950
-0.000825482,755.1165753,755,0.950
-0.000904835,756.1167297,756,0.950
-0.000979483,757.1168841,757,0.950
-0.001054131,758.1170385,758,0.950
-0.001128779,759.1171929,759,0.950
-0.001194583,760.1173473,760,0.950
-0.001258689,761.1175017,761,0.950
-0.001314203,762.1176561,762,0.950
-0.001369254,763.1178105,763,0.950
-0.001423031,764.1179649,764,0.950
-0.001476788,765.1181193,765,0.950
-0.001530545,766.1182737,766,0.950
-0.001584339,767.1184281,767,0.950
-0.001639052,768.1185825,768,0.950
-0.001694191,769.1187369,769,0.950
-0.001754569,770.1188913,770,0.950
-0.00181505,771.1190457,771,0.950
-0.001877995,772.1192001,772,0.950
-0.001940939,773.1193545,773,0.950
-0.002003884,774.1195089,774,0.950
-0.002066828,775.1196633,775,0.950
-0.002131709,776.1198177,776,0.950
-0.002196682,777.1199721,777,0.950
-0.002266117,778.1201265,778,0.950
-0.002335935,779.120281,779,0.950
-0.002404854,780.1204354,780,0.950
-0.002473576,781.1205898,781,0.950
-0.002542297,782.1207442,782,0.950
-0.002611018,783.1208986,783,0.950
-0.002678803,784.121053,784,0.950
-0.002745967,785.1212074,785,0.950
-0.002811694,786.1213618,786,0.950
-0.002875994,787.1215162,787,0.950
-0.002941188,788.1216706,788,0.950
-0.003008135,789.121825,789,0.950
-0.003075082,790.1219794,790,0.950
-0.003142029,791.1221338,791,0.950
-0.003208976,792.1222882,792,0.950
-0.003278903,793.1224426,793,0.950
-0.00334884,794.122597,794,0.950
-0.003427262,795.1227514,795,0.950
-0.003507317,796.1229058,796,1.000
-0.003585953,797.1230602,797,1.000
-0.003663717,798.1232146,798,1.000
-0.003741481,799.123369,799,1.000
-0.003819246,800.1235234,800,1.000
-0.003896386,801.1236778,801,1.000
-0.003970569,802.1238323,802,1.000
-0.004044752,803.1239867,803,1.000
-0.004132915,804.1241411,804,1.000
-0.004221571,805.1242955,805,1.000
-0.004287473,806.1244499,806,1.000
-0.004343415,807.1246043,807,1.000
-0.004399358,808.1247587,808,1.000
-0.0044553,809.1249131,809,1.000
-0.004506337,810.1250675,810,1.000
-0.00453063,811.1252219,811,1.000
-0.004554924,812.1253763,812,1.000
-0.004540048,813.1255307,813,1.000
-0.004520781,814.1256851,814,1.000
-0.004480014,815.1258395,815,1.000
-0.004423488,816.1259939,816,1.000
-0.004366963,817.1261483,817,1.000
-0.004310437,818.1263027,818,1.000
-0.004253912,819.1264571,819,1.000
-0.004174958,820.1266115,820,1.000
-0.004094152,821.1267659,821,1.000
-0.004003023,822.1269203,822,1.000
-0.003905078,823.1270747,823,1.000
-0.00380902,824.1272291,824,1.000
-0.003720655,825.1273836,825,1.000
-0.00363229,826.127538,826,1.000
-0.003543925,827.1276924,827,1.000
-0.00345556,828.1278468,828,1.000
-0.0033714,829.1280012,829,1.000
-0.00329441,830.1281556,830,1.000
-0.003217419,831.12831,831,1.000
-0.003146745,832.1284644,832,1.000
-0.00307638,833.1286188,833,1.000
-0.003009799,834.1287732,834,1.000
-0.002948245,835.1289276,835,1.000
-0.00288669,836.129082,836,1.000
-0.002825136,837.1292364,837,1.000
-0.002763582,838.1293908,838,1.000
-0.002704271,839.1295452,839,1.000
-0.002648981,840.1296996,840,1.000
-0.002593691,841.129854,841,1.000
-0.002535727,842.1300084,842,1.000
-0.002477162,843.1301628,843,1.000
-0.002419341,844.1303172,844,1.000
-0.002365467,845.1304716,845,1.000
-0.002311593,846.130626,846,1.000
-0.002257719,847.1307804,847,1.000
-0.002203845,848.1309349,848,1.000
-0.002149971,849.1310893,849,1.000
-0.002099892,850.1312437,850,1.000
-0.002050624,851.1313981,851,1.000
-0.002001186,852.1315525,852,1.000
-0.001950846,853.1317069,853,1.000
-0.001900506,854.1318613,854,1.000
-0.001853111,855.1320157,855,1.000
-0.001810626,856.1321701,856,1.000
-0.001768142,857.1323245,857,1.000
-0.001725657,858.1324789,858,1.000
-0.001683173,859.1326333,859,1.000
-0.001640688,860.1327877,860,1.000
-0.001603523,861.1329421,861,1.000
-0.001567739,862.1330965,862,1.000
-0.001531959,863.1332509,863,1.000
-0.001496678,864.1334053,864,1.000
-0.001461397,865.1335597,865,1.000
-0.001426788,866.1337141,866,1.000
-0.001397743,867.1338685,867,1.000
-0.001368699,868.1340229,868,1.000
-0.001339655,869.1341773,869,1.000
-0.001310611,870.1343317,870,1.000
-0.001281567,871.1344861,871,1.000
-0.001254032,872.1346406,872,1.000
-0.001230093,873.134795,873,1.000
-0.001206153,874.1349494,874,1.000
-0.001182085,875.1351038,875,1.000
-0.001157822,876.1352582,876,1.000
-0.001133558,877.1354126,877,1.000
-0.001110868,878.135567,878,1.000
-0.001090638,879.1357214,879,1.000
-0.001070408,880.1358758,880,1.000
-0.001050178,881.1360302,881,1.000
-0.001029948,882.1361846,882,1.000
-0.001009717,883.136339,883,1.000
-0.000990767,884.1364934,884,1.000
-0.000973999,885.1366478,885,1.000
-0.000957231,886.1368022,886,1.000
-0.000940184,887.1369566,887,1.000
-0.000922653,888.137111,888,1.000
-0.000905122,889.1372654,889,1.000
-0.000888316,890.1374198,890,1.000
-0.000873446,891.1375742,891,1.000
-0.000858576,892.1377286,892,1.000
-0.000843706,893.137883,893,1.000
-0.000828835,894.1380374,894,1.000
-0.000813965,895.1381919,895,1.000
-0.000799302,896.1383463,896,1.000
-0.000787159,897.1385007,897,1.000
-0.000775015,898.1386551,898,1.000
-0.000762872,899.1388095,899,1.000
-0.000751202,900.1389639,900,1.000
-0.000739541,901.1391183,901,1.000
-0.000727879,902.1392727,902,1.000
-0.000721695,903.1394271,903,1.000
-0.000716695,904.1395815,904,1.000
-0.000711695,905.1397359,905,1.000
-0.000706695,906.1398903,906,1.000
-0.000701695,907.1400447,907,1.000
-0.000696695,908.1401991,908,1.000
-0.000694181,909.1403535,909,1.000
-0.000694267,910.1405079,910,1.000
-0.000694353,911.1406623,911,1.000
-0.000694593,912.1408167,912,1.000
-0.000695147,913.1409711,913,1.000
-0.000695701,914.1411255,914,1.000
-0.000696256,915.1412799,915,1.000
-0.000696818,916.1414343,916,1.000
-0.000697381,917.1415887,917,1.000
-0.000697943,918.1417432,918,1.000
-0.000698505,919.1418976,919,1.000
-0.000699067,920.142052,920,1.000
-0.000699629,921.1422064,921,1.000
-0.000700344,922.1423608,922,1.000
-0.000701128,923.1425152,923,1.000
-0.000701912,924.1426696,924,1.000
-0.000702482,925.142824,925,1.000
-0.000702825,926.1429784,926,1.000
-0.000703167,927.1431328,927,1.000
-0.000704055,928.1432872,928,1.000
-0.00070658,929.1434416,929,1.000
-0.000709105,930.143596,930,1.000
-0.00071163,931.1437504,931,1.000
-0.000714155,932.1439048,932,1.000
-0.000716679,933.1440592,933,1.000
-0.000719204,934.1442136,934,1.000
-0.000723302,935.144368,935,1.000
-0.000727859,936.1445224,936,1.000
-0.000732416,937.1446768,937,1.000
-0.000737761,938.1448312,938,1.000
-0.000743773,939.1449856,939,1.000
-0.000749786,940.14514,940,1.000
-0.000756351,941.1452945,941,1.000
-0.000764167,942.1454489,942,1.000
-0.000771984,943.1456033,943,1.000
-0.0007798,944.1457577,944,1.000
-0.000787616,945.1459121,945,1.000
-0.000795432,946.1460665,946,1.000
-0.000803248,947.1462209,947,1.000
-0.000812225,948.1463753,948,1.000
-0.00082144,949.1465297,949,1.000
-0.000830655,950.1466841,950,1.000
-0.000840438,951.1468385,951,1.000
-0.000850604,952.1469929,952,1.000
-0.000860771,953.1471473,953,1.000
-0.000871719,954.1473017,954,1.000
-0.000883925,955.1474561,955,1.000
-0.00089613,956.1476105,956,1.000
-0.000908336,957.1477649,957,1.000
-0.000920542,958.1479193,958,1.000
-0.000932748,959.1480737,959,1.000
-0.000944953,960.1482281,960,1.000
-0.000958924,961.1483825,961,1.000
-0.000972985,962.1485369,962,1.000
-0.000987047,963.1486913,963,1.000
-0.00100277,964.1488457,964,1.000
-0.001019076,965.1490002,965,1.000
-0.001035382,966.1491546,966,1.000
-0.001053502,967.149309,967,1.000
-0.001072999,968.1494634,968,1.000
-0.001092497,969.1496178,969,1.000
-0.001111995,970.1497722,970,1.000
-0.001131493,971.1499266,971,1.000
-0.001150991,972.150081,972,1.000
-0.001171046,973.1502354,973,1.000
-0.001193074,974.1503898,974,1.000
-0.001215102,975.1505442,975,1.000
-0.001237314,976.1506986,976,1.000
-0.001262837,977.150853,977,1.000
-0.00128836,978.1510074,978,1.000
-0.001313883,979.1511618,979,1.000
-0.001341376,980.1513162,980,1.000
-0.001369004,981.1514706,981,1.000
-0.001396633,982.151625,982,1.000
-0.001424261,983.1517794,983,1.000
-0.00145189,984.1519338,984,1.000
-0.001479519,985.1520882,985,1.000
-0.001508043,986.1522426,986,1.000
-0.001536949,987.152397,987,1.000
-0.001565855,988.1525515,988,1.000
-0.001596099,989.1527059,989,1.000
-0.001627272,990.1528603,990,1.000
-0.001658446,991.1530147,991,1.000
-0.001690451,992.1531691,992,1.000
-0.001723168,993.1533235,993,1.000
-0.001755885,994.1534779,994,1.000
-0.001788603,995.1536323,995,1.000
-0.00182132,996.1537867,996,1.000
-0.001854037,997.1539411,997,1.000
-0.001887257,998.1540955,998,1.000
-0.001921128,999.1542499,999,1.000
-0.001955,1000.154404,1000,1.000
-0.00198975,1001.154559,1001,1.000
-0.002025866,1002.154713,1002,1.000
-0.002061983,1003.154868,1003,1.000
-0.002099655,1004.155022,1004,1.000
-0.00213953,1005.155176,1005,1.000
-0.002179404,1006.155331,1006,1.000
-0.002219279,1007.155485,1007,1.000
-0.002259153,1008.15564,1008,1.000
-0.002299028,1009.155794,1009,1.000
-0.002340296,1010.155948,1010,1.000
-0.002383217,1011.156103,1011,1.000
-0.002426138,1012.156257,1012,1.000
-0.00247237,1013.156412,1013,1.000
-0.002522076,1014.156566,1014,1.000
-0.002571781,1015.15672,1015,1.000
-0.002621787,1016.156875,1016,1.000
-0.002672009,1017.157029,1017,1.000
-0.002722232,1018.157184,1018,1.000
-0.002772455,1019.157338,1019,1.000
-0.002822677,1020.157492,1020,1.000
-0.0028729,1021.157647,1021,1.000
-0.00292207,1022.157801,1022,1.000
-0.002970924,1023.157956,1023,1.000
-0.003019779,1024.15811,1024,1.000
-0.003069789,1025.158264,1025,1.000
-0.003119965,1026.158419,1026,1.000
-0.003169868,1027.158573,1027,1.000
-0.003211176,1028.158728,1028,1.000
-0.003252484,1029.158882,1029,1.000
-0.003293792,1030.159036,1030,1.000
-0.0033351,1031.159191,1031,1.000
-0.003376408,1032.159345,1032,1.000
-0.00341497,1033.1595,1033,1.000
-0.00344849,1034.159654,1034,1.000
-0.003482009,1035.159808,1035,1.000
-0.003512271,1036.159963,1036,1.000
-0.003539493,1037.160117,1037,1.000
-0.003566716,1038.160272,1038,1.000
-0.003593529,1039.160426,1039,1.000
-0.003620191,1040.16058,1040,1.000
-0.003646852,1041.160735,1041,1.000
-0.003673514,1042.160889,1042,1.000
-0.003700175,1043.161044,1043,1.000
-0.003726957,1044.161198,1044,1.000
-0.003754422,1045.161352,1045,1.000
-0.003781887,1046.161507,1046,1.000
-0.003811824,1047.161661,1047,1.000
-0.003846071,1048.161816,1048,1.000
-0.003880318,1049.16197,1049,1.000
-0.003913969,1050.162125,1050,1.000
-0.003947249,1051.162279,1051,1.000
-0.003980528,1052.162433,1052,1.000
-0.004013808,1053.162588,1053,1.000
-0.004047087,1054.162742,1054,1.000
-0.004080003,1055.162897,1055,1.000
-0.004110403,1056.163051,1056,1.000
-0.004140803,1057.163205,1057,1.000
-0.00417099,1058.16336,1058,1.000
-0.004200841,1059.163514,1059,1.000
-0.004230691,1060.163669,1060,1.000
-0.004250137,1061.163823,1061,1.000
-0.004264536,1062.163977,1062,1.000
-0.004278936,1063.164132,1063,1.000
-0.004293335,1064.164286,1064,1.000
-0.004307735,1065.164441,1065,1.000
-0.004318881,1066.164595,1066,1.000
-0.004320168,1067.164749,1067,1.000
-0.004321454,1068.164904,1068,1.000
-0.004316286,1069.165058,1069,1.000
-0.004305378,1070.165213,1070,1.000
-0.004294471,1071.165367,1071,1.000
-0.004275862,1072.165521,1072,1.000
-0.004255642,1073.165676,1073,1.000
-0.004235421,1074.16583,1074,1.000
-0.0042152,1075.165985,1075,1.000
-0.00419498,1076.166139,1076,1.000
-0.004172451,1077.166293,1077,1.000
-0.004146563,1078.166448,1078,1.000
-0.004120675,1079.166602,1079,1.000
-0.00409222,1080.166757,1080,1.000
-0.004062653,1081.166911,1081,1.000
-0.004033087,1082.167065,1082,1.000
-0.004007123,1083.16722,1083,1.000
-0.003981189,1084.167374,1084,1.000
-0.003955254,1085.167529,1085,1.000
-0.00392932,1086.167683,1086,1.000
-0.003903386,1087.167837,1087,1.000
-0.003879754,1088.167992,1088,1.000
-0.003857809,1089.168146,1089,1.000
-0.003835864,1090.168301,1090,1.000
-0.003815093,1091.168455,1091,1.000
-0.003794503,1092.16861,1092,1.000
-0.003774731,1093.168764,1093,1.000
-0.00375926,1094.168918,1094,1.000
-0.003743789,1095.169073,1095,1.000
-0.003728317,1096.169227,1096,1.000
-0.003712846,1097.169382,1097,1.000
-0.003697374,1098.169536,1098,1.000
-0.003684945,1099.16969,1099,1.000
-0.003673627,1100.169845,1100,1.000
-0.00366235,1101.169999,1101,1.000
-0.0036531,1102.170154,1102,1.000
-0.003643849,1103.170308,1103,1.000
-0.003635548,1104.170462,1104,1.000
-0.00362952,1105.170617,1105,1.000
-0.003623491,1106.170771,1106,1.000
-0.003617463,1107.170926,1107,1.000
-0.003611434,1108.17108,1108,1.000
-0.003605406,1109.171234,1109,1.000
-0.003601382,1110.171389,1110,1.000
-0.003597705,1111.171543,1111,1.000
-0.003594131,1112.171698,1112,1.000
-0.003591266,1113.171852,1113,1.000
-0.003588402,1114.172006,1114,1.000
-0.00358557,1115.172161,1115,1.000
-0.003582789,1116.172315,1116,1.000
-0.003580007,1117.17247,1117,1.000
-0.003577226,1118.172624,1118,1.000
-0.003574445,1119.172778,1119,1.000
-0.003571664,1120.172933,1120,1.000
-0.003568657,1121.173087,1121,1.000
-0.003565628,1122.173242,1122,1.000
-0.003562536,1123.173396,1123,1.000
-0.003559144,1124.17355,1124,1.000
-0.003555753,1125.173705,1125,1.000
-0.003550946,1126.173859,1126,1.000
-0.003544208,1127.174014,1127,1.000
-0.00353747,1128.174168,1128,1.000
-0.003530731,1129.174322,1129,1.000
-0.003523993,1130.174477,1130,1.000
-0.003517254,1131.174631,1131,1.000
-0.003507881,1132.174786,1132,1.000
-0.003498274,1133.17494,1133,1.000
-0.003487751,1134.175094,1134,1.000
-0.003472492,1135.175249,1135,1.000
-0.003457233,1136.175403,1136,1.000
-0.003442231,1137.175558,1137,1.000
-0.003427618,1138.175712,1138,1.000
-0.003413005,1139.175867,1139,1.000
-0.003398391,1140.176021,1140,1.000
-0.003383778,1141.176175,1141,1.000
-0.003369165,1142.17633,1142,1.000
-0.003356138,1143.176484,1143,1.000
-0.003343368,1144.176639,1144,1.000
-0.003330748,1145.176793,1145,1.000
-0.003319551,1146.176947,1146,1.000
-0.003308355,1147.177102,1147,1.000
-0.003299191,1148.177256,1148,1.000
-0.003294581,1149.177411,1149,1.000
-0.00328997,1150.177565,1150,1.000
-0.00328536,1151.177719,1151,1.000
-0.003280749,1152.177874,1152,1.000
-0.003276139,1153.178028,1153,1.000
-0.003275463,1154.178183,1154,1.000
-0.003276153,1155.178337,1155,1.000
-0.003276843,1156.178491,1156,1.000
-0.003282697,1157.178646,1157,1.000
-0.003288787,1158.1788,1158,1.000
-0.003294603,1159.178955,1159,1.000
-0.003298951,1160.179109,1160,1.000
-0.003303299,1161.179263,1161,1.000
-0.003307647,1162.179418,1162,1.000
-0.003311995,1163.179572,1163,1.000
-0.003316343,1164.179727,1164,1.000
-0.003319012,1165.179881,1165,1.000
-0.00332031,1166.180035,1166,1.000
-0.003321608,1167.18019,1167,1.000
-0.003318724,1168.180344,1168,1.000
-0.003314438,1169.180499,1169,1.000
-0.003310151,1170.180653,1170,1.000
-0.003298166,1171.180807,1171,1.000
-0.003285594,1172.180962,1172,1.000
-0.003273021,1173.181116,1173,1.000
-0.003260449,1174.181271,1174,1.000
-0.003247876,1175.181425,1175,1.000
-0.00323362,1176.181579,1176,1.000
-0.003215211,1177.181734,1177,1.000
-0.003196802,1178.181888,1178,1.000
-0.003175358,1179.182043,1179,1.000
-0.003150425,1180.182197,1180,1.000
-0.003125491,1181.182351,1181,1.000
-0.003103169,1182.182506,1182,1.000
-0.003082378,1183.18266,1183,1.000
-0.003061586,1184.182815,1184,1.000
-0.003040794,1185.182969,1185,1.000
-0.003020002,1186.183124,1186,1.000
-0.00299921,1187.183278,1187,1.000
-0.00298337,1188.183432,1188,1.000
-0.002967747,1189.183587,1189,1.000
-0.002952638,1190.183741,1190,1.000
-0.002941134,1191.183896,1191,1.000
-0.002929629,1192.18405,1192,1.000
-0.002920357,1193.184204,1193,1.000
-0.00291702,1194.184359,1194,1.000
-0.002913682,1195.184513,1195,1.000
-0.002910344,1196.184668,1196,1.000
-0.002907007,1197.184822,1197,1.000
-0.002903669,1198.184976,1198,1.000
-0.002903874,1199.185131,1199,1.000
-0.002906677,1200.185285,1200,1.000
-0.002909481,1201.18544,1201,1.000
-0.00291652,1202.185594,1202,1.000
-0.002925168,1203.185748,1203,1.000
-0.002933816,1204.185903,1204,1.000
-0.002940216,1205.186057,1205,1.000
-0.002946223,1206.186212,1206,1.000
-0.00295223,1207.186366,1207,1.000
-0.002958237,1208.18652,1208,1.000
-0.002964244,1209.186675,1209,1.000
-0.002969797,1210.186829,1210,1.000
-0.002971766,1211.186984,1211,1.000
-0.002973735,1212.187138,1212,1.000
-0.002973996,1213.187292,1213,1.000
-0.002968908,1214.187447,1214,1.000
-0.00296382,1215.187601,1215,1.000
-0.002955663,1216.187756,1216,1.000
-0.002941887,1217.18791,1217,1.000
-0.002928111,1218.188064,1218,1.000
-0.002914335,1219.188219,1219,1.000
-0.002900559,1220.188373,1220,1.000
-0.002886783,1221.188528,1221,1.000
-0.002869666,1222.188682,1222,1.000
-0.002849964,1223.188836,1223,1.000
-0.002830261,1224.188991,1224,1.000
-0.002806873,1225.189145,1225,1.000
-0.002781673,1226.1893,1226,1.000
-0.002756474,1227.189454,1227,1.000
-0.00273429,1228.189608,1228,1.000
-0.00271307,1229.189763,1229,1.000
-0.00269185,1230.189917,1230,1.000
-0.002670631,1231.190072,1231,1.000
-0.002649411,1232.190226,1232,1.000
-0.002628191,1233.190381,1233,1.000
-0.002611517,1234.190535,1234,1.000
-0.002595161,1235.190689,1235,1.000
-0.002578867,1236.190844,1236,1.000
-0.002565642,1237.190998,1237,1.000
-0.002552418,1238.191153,1238,1.000
-0.002539774,1239.191307,1239,1.000
-0.002533119,1240.191461,1240,1.000
-0.002526464,1241.191616,1241,1.000
-0.002519808,1242.19177,1242,1.000
-0.002513153,1243.191925,1243,1.000
-0.002506498,1244.192079,1244,1.000
-0.002500982,1245.192233,1245,1.000
-0.002499411,1246.192388,1246,1.000
-0.002497841,1247.192542,1247,1.000
-0.002496943,1248.192697,1248,1.000
-0.00249765,1249.192851,1249,1.000
-0.002498357,1250.193005,1250,1.000
-0.002500111,1251.19316,1251,1.000
-0.002503899,1252.193314,1252,1.000
-0.002507687,1253.193469,1253,1.000
-0.002511475,1254.193623,1254,1.000
-0.002515264,1255.193777,1255,1.000
-0.002519052,1256.193932,1256,1.000
-0.002523771,1257.194086,1257,1.000
-0.002529709,1258.194241,1258,1.000
-0.002535647,1259.194395,1259,1.000
-0.002542868,1260.194549,1260,1.000
-0.002551494,1261.194704,1261,1.000
-0.00256012,1262.194858,1262,1.000
-0.002567583,1263.195013,1263,1.000
-0.002573884,1264.195167,1264,1.000
-0.002580186,1265.195321,1265,1.000
-0.002586488,1266.195476,1266,1.000
-0.00259279,1267.19563,1267,1.000
-0.002599092,1268.195785,1268,1.000
-0.002603762,1269.195939,1269,1.000
-0.002607084,1270.196093,1270,1.000
-0.002610406,1271.196248,1271,1.000
-0.002610502,1272.196402,1272,1.000
-0.002608159,1273.196557,1273,1.000
-0.002605816,1274.196711,1274,1.000
-0.002600968,1275.196865,1275,1.000
-0.002594242,1276.19702,1276,1.000
-0.002587517,1277.197174,1277,1.000
-0.002580791,1278.197329,1278,1.000
-0.002574065,1279.197483,1279,1.000
-0.00256734,1280.197638,1280,1.000
-0.002559342,1281.197792,1281,1.000
-0.002550354,1282.197946,1282,1.000
-0.002541367,1283.198101,1283,1.000
-0.002531368,1284.198255,1284,1.000
-0.002520579,1285.19841,1285,1.000
-0.002509789,1286.198564,1286,1.000
-0.002501928,1287.198718,1287,1.000
-0.002496636,1288.198873,1288,1.000
-0.002491345,1289.199027,1289,1.000
-0.002486053,1290.199182,1290,1.000
-0.002480761,1291.199336,1291,1.000
-0.002475469,1292.19949,1292,1.000
-0.002472727,1293.199645,1293,1.000
-0.002472678,1294.199799,1294,1.000
-0.00247263,1295.199954,1295,1.000
-0.002475135,1296.200108,1296,1.000
-0.002480659,1297.200262,1297,1.000
-0.002486183,1298.200417,1298,1.000
-0.002492151,1299.200571,1299,1.000
-0.002498757,1300.200726,1300,1.000
-0.002505363,1301.20088,1301,1.000
-0.002511968,1302.201034,1302,1.000
-0.002518574,1303.201189,1303,1.000
-0.002525179,1304.201343,1304,1.000
-0.002531574,1305.201498,1305,1.000
-0.002537504,1306.201652,1306,1.000
-0.002543434,1307.201806,1307,1.000
